Order_ID,Date,Product,Category,City,Quantity,Unit_Price,Revenue,Customer_ID
ORD0608,2025-06-03,Desk,Furniture,Abbottabad,7,207.41,1451.87,CUST0260
ORD0609,2025-12-20,Headphones,Electronics,Peshawar,5,86.53,432.65,CUST0107
ORD0610,2025-01-08,Mouse,Accessories,Rawalpindi,2,27.34,54.68,CUST0008
ORD0611,2025-02-08,Keyboard,Accessories,Peshawar,7,42.59,298.13,CUST0187
ORD0612,2025-03-27,Keyboard,Accessories,Karachi,2,47.44,94.88,CUST0137
ORD0613,2025-06-05,Mouse,Accessories,Islamabad,2,26.42,52.84,CUST0255
ORD0614,2025-11-18,Mouse,Accessories,Lahore,2,24.11,48.22,CUST0278
ORD0615,2025-12-30,Mouse,Accessories,Rawalpindi,3,22.65,67.95,CUST0173
ORD0616,2025-09-05,Notebook,Stationery,Lahore,4,7.66,30.64,CUST0034
ORD0617,2025-04-03,Headphones,Electronics,Peshawar,1,72.72,72.72,CUST0117
ORD0618,2025-04-01,Headphones,Electronics,Islamabad,3,87.21,261.63,CUST0206
ORD0619,2025-12-15,Laptop,Electronics,Karachi,2,933.72,1867.44,CUST0181
ORD0620,2025-09-14,Smartphone,Electronics,Islamabad,4,588.2,2352.8,CUST0154
ORD0621,2025-11-11,Keyboard,Accessories,Lahore,4,40.75,163.0,CUST0041
ORD0622,2025-10-05,Water Bottle,Lifestyle,Islamabad,5,18.14,90.7,CUST0237
ORD0623,2025-09-13,Water Bottle,Lifestyle,Lahore,5,19.73,98.65,CUST0149
ORD0624,2025-04-19,Headphones,Electronics,Karachi,4,84.14,336.56,CUST0199
ORD0625,2025-05-13,Desk,Furniture,Rawalpindi,7,235.22,1646.54,CUST0132
ORD0626,2025-08-30,Desk,Furniture,Karachi,2,237.11,474.22,CUST0109
ORD0627,2025-04-22,Backpack,Bags,Abbottabad,1,52.75,52.75,CUST0271
ORD0628,2025-10-07,Headphones,Electronics,Lahore,5,79.36,396.8,CUST0040
ORD0629,2025-01-24,Keyboard,Accessories,Islamabad,2,47.47,94.94,CUST0004
ORD0630,2025-06-30,Headphones,Electronics,Karachi,2,86.01,172.02,CUST0279
ORD0631,2025-11-14,Mouse,Accessories,Peshawar,7,23.14,161.98,CUST0249
ORD0632,2025-05-18,Office Chair,Furniture,Abbottabad,6,163.97,983.82,CUST0085
ORD0633,2025-12-08,Keyboard,Accessories,Karachi,3,48.44,145.32,CUST0038
ORD0634,2025-06-18,Headphones,Electronics,Rawalpindi,7,82.25,575.75,CUST0030
ORD0635,2025-07-25,Mouse,Accessories,Peshawar,1,23.76,23.76,CUST0047
ORD0636,2025-01-22,Office Chair,Furniture,Rawalpindi,4,197.45,789.8,CUST0149
ORD0637,2025-10-14,Backpack,Bags,Islamabad,1,53.69,53.69,CUST0202
ORD0638,2025-05-19,Smartphone,Electronics,Islamabad,7,551.94,3863.58,CUST0214
ORD0639,2025-04-21,Water Bottle,Lifestyle,Peshawar,1,20.41,20.41,CUST0123
ORD0640,2025-11-17,Mouse,Accessories,Peshawar,5,23.01,115.05,CUST0051
ORD0641,2025-03-29,Keyboard,Accessories,Islamabad,1,48.9,48.9,CUST0104
ORD0642,2025-06-16,Desk,Furniture,Rawalpindi,3,233.35,700.05,CUST0126
ORD0643,2025-06-18,Water Bottle,Lifestyle,Rawalpindi,1,18.12,18.12,CUST0073
ORD0644,2025-09-02,Office Chair,Furniture,Lahore,6,185.95,1115.7,CUST0063
ORD0645,2025-04-19,Laptop,Electronics,Peshawar,4,879.08,3516.32,CUST0271
ORD0646,2025-12-05,Keyboard,Accessories,Lahore,4,43.96,175.84,CUST0078
ORD0647,2025-07-08,Notebook,Stationery,Karachi,1,8.75,8.75,CUST0216
ORD0648,2025-06-17,Headphones,Electronics,Lahore,6,80.74,484.44,CUST0193
ORD0649,2025-01-13,Mouse,Accessories,Abbottabad,3,24.91,74.73,CUST0147
ORD0650,2025-05-31,Notebook,Stationery,Islamabad,1,7.45,7.45,CUST0022
ORD0651,2025-01-07,Headphones,Electronics,Abbottabad,1,84.75,84.75,CUST0114
ORD0652,2025-11-24,Desk,Furniture,Karachi,3,225.63,676.89,CUST0113
ORD0653,2025-05-20,Mouse,Accessories,Peshawar,3,23.46,70.38,CUST0097
ORD0654,2025-03-10,Mouse,Accessories,Abbottabad,1,26.89,26.89,CUST0059
ORD0655,2025-01-19,Laptop,Electronics,Abbottabad,6,779.27,4675.62,CUST0197
ORD0656,2025-10-16,Smartphone,Electronics,Rawalpindi,6,536.13,3216.78,CUST0084
ORD0657,2025-01-14,Office Chair,Furniture,Lahore,7,184.76,1293.32,CUST0128
ORD0658,2025-01-29,Office Chair,Furniture,Islamabad,5,165.65,828.25,CUST0202
ORD0659,2025-03-03,Water Bottle,Lifestyle,Rawalpindi,1,18.05,18.05,CUST0202
ORD0660,2025-11-21,Laptop,Electronics,Karachi,2,930.02,1860.04,CUST0169
ORD0661,2025-08-07,Mouse,Accessories,Peshawar,2,26.02,52.04,CUST0204
ORD0662,2025-04-08,Desk,Furniture,Peshawar,3,224.64,673.92,CUST0291
ORD0663,2025-06-15,Smartphone,Electronics,Abbottabad,4,555.46,2221.84,CUST0154
ORD0664,2025-08-18,Desk,Furniture,Karachi,7,205.57,1438.99,CUST0041
ORD0665,2025-03-25,Office Chair,Furniture,Lahore,4,183.57,734.28,CUST0290
ORD0666,2025-10-10,Office Chair,Furniture,Islamabad,3,175.44,526.32,CUST0073
ORD0667,2025-04-10,Laptop,Electronics,Lahore,6,818.19,4909.14,CUST0258
ORD0668,2025-09-23,Keyboard,Accessories,Rawalpindi,1,41.55,41.55,CUST0079
ORD0669,2025-09-05,Office Chair,Furniture,Abbottabad,3,193.79,581.37,CUST0098
ORD0670,2025-10-28,Water Bottle,Lifestyle,Karachi,5,19.63,98.15,CUST0007
ORD0671,2025-05-18,Laptop,Electronics,Karachi,1,841.54,841.54,CUST0073
ORD0672,2025-05-25,Notebook,Stationery,Islamabad,6,8.76,52.56,CUST0283
ORD0673,2025-12-07,Office Chair,Furniture,Peshawar,2,165.33,330.66,CUST0271
ORD0674,2025-09-05,Keyboard,Accessories,Karachi,5,45.11,225.55,CUST0273
ORD0675,2025-07-31,Water Bottle,Lifestyle,Rawalpindi,1,18.97,18.97,CUST0168
ORD0676,2025-04-21,Desk,Furniture,Karachi,1,234.01,234.01,CUST0047
ORD0677,2025-10-26,Laptop,Electronics,Islamabad,1,767.69,767.69,CUST0296
ORD0678,2025-06-10,Smartphone,Electronics,Lahore,3,518.69,1556.07,CUST0016
ORD0679,2025-05-18,Smartphone,Electronics,Islamabad,6,599.66,3597.96,CUST0038
ORD0680,2025-03-18,Headphones,Electronics,Abbottabad,4,86.92,347.68,CUST0091
ORD0681,2025-07-28,Backpack,Bags,Peshawar,3,57.98,173.94,CUST0107
ORD0682,2025-10-11,Water Bottle,Lifestyle,Peshawar,7,19.08,133.56,CUST0182
ORD0683,2025-07-06,Mouse,Accessories,Rawalpindi,1,22.68,22.68,CUST0258
ORD0684,2025-08-18,Notebook,Stationery,Islamabad,3,8.22,24.66,CUST0168
ORD0685,2025-02-06,Keyboard,Accessories,Karachi,2,46.34,92.68,CUST0018
ORD0686,2025-05-19,Smartphone,Electronics,Islamabad,7,527.16,3690.12,CUST0185
ORD0687,2025-03-02,Keyboard,Accessories,Lahore,6,45.02,270.12,CUST0088
ORD0688,2025-11-07,Keyboard,Accessories,Lahore,4,41.45,165.8,CUST0242
ORD0689,2025-12-07,Water Bottle,Lifestyle,Rawalpindi,1,21.7,21.7,CUST0133
ORD0690,2025-08-30,Laptop,Electronics,Lahore,2,925.23,1850.46,CUST0109
ORD0691,2025-03-10,Keyboard,Accessories,Peshawar,3,41.49,124.47,CUST0196
ORD0692,2025-10-04,Backpack,Bags,Rawalpindi,2,55.39,110.78,CUST0052
ORD0693,2025-10-29,Backpack,Bags,Rawalpindi,10,58.61,586.1,CUST0036
ORD0694,2025-10-22,Notebook,Stationery,Peshawar,1,8.01,8.01,CUST0213
ORD0695,2025-02-04,Water Bottle,Lifestyle,Abbottabad,6,20.21,121.26,CUST0118
ORD0696,2025-03-17,Mouse,Accessories,Lahore,2,26.92,53.84,CUST0214
ORD0697,2025-03-28,Water Bottle,Lifestyle,Rawalpindi,5,19.84,99.2,CUST0160
ORD0698,2025-02-14,Keyboard,Accessories,Peshawar,7,44.9,314.3,CUST0247
ORD0699,2025-05-14,Backpack,Bags,Karachi,5,57.41,287.05,CUST0018
ORD0700,2025-07-28,Office Chair,Furniture,Abbottabad,6,165.01,990.06,CUST0235
ORD0701,2025-05-18,Notebook,Stationery,Karachi,3,7.59,22.77,CUST0115
ORD0702,2025-01-28,Keyboard,Accessories,Lahore,2,45.17,90.34,CUST0206
ORD0703,2025-05-07,Desk,Furniture,Lahore,7,208.72,1461.04,CUST0118
ORD0704,2025-06-24,Backpack,Bags,Peshawar,3,55.63,166.89,CUST0019
ORD0705,2025-12-20,Headphones,Electronics,Lahore,2,78.59,157.18,CUST0141
ORD0706,2025-08-27,Office Chair,Furniture,Rawalpindi,1,184.73,184.73,CUST0048
ORD0707,2025-10-22,Laptop,Electronics,Islamabad,5,784.92,3924.6,CUST0017
ORD0708,2025-11-01,Desk,Furniture,Lahore,5,215.24,1076.2,CUST0007
ORD0709,2025-07-12,Notebook,Stationery,Peshawar,1,8.72,8.72,CUST0062
ORD0710,2025-09-10,Laptop,Electronics,Lahore,3,776.74,2330.22,CUST0207
ORD0711,2025-05-24,Mouse,Accessories,Peshawar,3,25.94,77.82,CUST0156
ORD0712,2025-03-27,Water Bottle,Lifestyle,Peshawar,1,19.86,19.86,CUST0118
ORD0713,2025-12-05,Water Bottle,Lifestyle,Lahore,7,19.81,138.67,CUST0271
ORD0714,2025-01-30,Headphones,Electronics,Peshawar,3,73.21,219.63,CUST0232
ORD0715,2025-07-13,Smartphone,Electronics,Abbottabad,3,525.9,1577.7,CUST0006
ORD0716,2025-04-26,Water Bottle,Lifestyle,Peshawar,4,21.39,85.56,CUST0049
ORD0717,2025-12-01,Smartphone,Electronics,Karachi,2,551.47,1102.94,CUST0221
ORD0718,2025-01-03,Notebook,Stationery,Abbottabad,5,7.91,39.55,CUST0206
ORD0719,2025-05-12,Backpack,Bags,Lahore,3,57.27,171.81,CUST0060
ORD0720,2025-04-17,Keyboard,Accessories,Lahore,3,46.41,139.23,CUST0235
ORD0721,2025-12-14,Smartphone,Electronics,Karachi,6,587.66,3525.96,CUST0207
ORD0722,2025-09-07,Water Bottle,Lifestyle,Islamabad,4,21.07,84.28,CUST0295
ORD0723,2025-07-30,Notebook,Stationery,Karachi,4,7.42,29.68,CUST0029
ORD0724,2025-08-08,Desk,Furniture,Abbottabad,4,206.58,826.32,CUST0215
ORD0725,2025-10-19,Headphones,Electronics,Islamabad,5,82.47,412.35,CUST0245
ORD0726,2025-06-19,Office Chair,Furniture,Rawalpindi,6,167.63,1005.78,CUST0269
ORD0727,2025-08-25,Office Chair,Furniture,Lahore,3,168.67,506.01,CUST0094
ORD0728,2025-12-02,Notebook,Stationery,Peshawar,4,8.39,33.56,CUST0218
ORD0729,2025-12-12,Smartphone,Electronics,Islamabad,2,537.11,1074.22,CUST0224
ORD0730,2025-08-27,Laptop,Electronics,Lahore,6,882.7,5296.2,CUST0166
ORD0731,2025-06-22,Headphones,Electronics,Karachi,6,75.6,453.6,CUST0110
ORD0732,2025-07-26,Keyboard,Accessories,Karachi,7,42.88,300.16,CUST0279
ORD0733,2025-12-23,Desk,Furniture,Karachi,6,232.62,1395.72,CUST0204
ORD0734,2025-06-14,Laptop,Electronics,Abbottabad,4,801.93,3207.72,CUST0070
ORD0735,2025-11-12,Mouse,Accessories,Abbottabad,3,26.62,79.86,CUST0178
ORD0736,2025-07-06,Office Chair,Furniture,Rawalpindi,1,194.33,194.33,CUST0104
ORD0737,2025-11-27,Office Chair,Furniture,Peshawar,2,192.42,384.84,CUST0182
ORD0738,2025-10-26,Office Chair,Furniture,Rawalpindi,3,197.96,593.88,CUST0287
ORD0739,2025-06-12,Notebook,Stationery,Rawalpindi,3,8.8,26.4,CUST0269
ORD0740,2025-07-06,Laptop,Electronics,Rawalpindi,3,768.81,2306.43,CUST0291
ORD0741,2025-04-24,Office Chair,Furniture,Peshawar,6,162.62,975.72,CUST0183
ORD0742,2025-07-16,Notebook,Stationery,Rawalpindi,3,8.7,26.1,CUST0125
ORD0743,2025-03-02,Notebook,Stationery,Rawalpindi,3,8.13,24.39,CUST0019
ORD0744,2025-06-02,Smartphone,Electronics,,2,510.23,1020.46,CUST0048
ORD0745,2025-04-20,Headphones,Electronics,Islamabad,7,86.85,607.95,CUST0183
ORD0746,2025-02-20,Mouse,Accessories,Rawalpindi,7,23.56,164.92,CUST0268
ORD0747,2025-06-19,Smartphone,Electronics,Karachi,4,589.71,2358.84,CUST0166
ORD0748,2025-07-08,Water Bottle,Lifestyle,Islamabad,6,18.21,109.26,CUST0155
ORD0749,2025-03-16,Desk,Furniture,Rawalpindi,6,214.42,1286.52,CUST0133
ORD0750,2025-12-11,Desk,Furniture,Peshawar,1,226.35,226.35,CUST0182
ORD0751,2025-03-05,Notebook,Stationery,Karachi,6,7.45,44.7,CUST0193
ORD0752,2025-08-30,Backpack,Bags,Peshawar,4,49.97,199.88,CUST0093
ORD0753,2025-02-28,Smartphone,Electronics,Lahore,4,570.39,2281.56,CUST0207
ORD0754,2025-06-15,Backpack,Bags,Lahore,6,57.04,342.24,CUST0156
ORD0755,2025-11-18,Backpack,Bags,Rawalpindi,2,53.92,107.84,CUST0230
ORD0756,2025-03-16,Smartphone,Electronics,Karachi,4,503.64,2014.56,CUST0299
ORD0757,2025-10-23,Office Chair,Furniture,Islamabad,4,163.14,652.56,CUST0209
ORD0758,2025-11-14,Keyboard,Accessories,Lahore,4,42.72,170.88,CUST0007
ORD0759,2025-03-29,Backpack,Bags,Peshawar,3,57.61,172.83,CUST0179
ORD0760,2025-08-27,Keyboard,Accessories,Peshawar,5,48.58,242.9,CUST0264
ORD0761,2025-08-19,Mouse,Accessories,Rawalpindi,6,23.14,138.84,CUST0119
ORD0762,2025-12-16,Laptop,Electronics,Rawalpindi,1,909.93,909.93,CUST0011
ORD0763,2025-02-27,Smartphone,Electronics,Islamabad,2,540.78,1081.56,CUST0251
ORD0764,2025-02-21,,Accessories,Rawalpindi,2,42.92,85.84,CUST0084
ORD0765,2025-10-23,Headphones,Electronics,Karachi,5,84.15,420.75,CUST0056
ORD0766,2025-04-03,Desk,Furniture,Abbottabad,3,212.36,637.08,CUST0056
ORD0767,2025-05-05,Notebook,Stationery,Rawalpindi,7,7.78,54.46,CUST0036
ORD0768,2025-08-11,Mouse,Accessories,Islamabad,2,26.55,53.1,CUST0166
ORD0769,2025-10-05,Backpack,Bags,Islamabad,7,52.49,367.43,CUST0031
ORD0770,2025-04-06,Desk,Furniture,Abbottabad,3,222.79,668.37,CUST0192
ORD0771,2025-08-26,Office Chair,Furniture,Lahore,2,180.2,360.4,CUST0112
ORD0772,2025-08-11,Desk,Furniture,Islamabad,1,217.44,217.44,CUST0106
ORD0773,2025-03-30,Mouse,Accessories,Islamabad,2,24.79,49.58,CUST0106
ORD0774,2025-02-01,Desk,Furniture,Peshawar,7,222.75,1559.25,CUST0040
ORD0775,2025-03-23,Keyboard,Accessories,Rawalpindi,2,42.26,84.52,CUST0208
ORD0776,2025-02-07,Water Bottle,Lifestyle,Lahore,7,20.24,141.68,CUST0249
ORD0777,2025-10-22,Headphones,Electronics,Karachi,2,73.97,147.94,CUST0187
ORD0778,2025-12-31,Water Bottle,Lifestyle,Peshawar,6,21.61,129.66,CUST0229
ORD0779,2025-07-07,Office Chair,Furniture,Islamabad,3,188.5,565.5,CUST0270
ORD0780,2025-03-13,,Furniture,Peshawar,4,196.93,787.72,CUST0160
ORD0781,2025-08-08,Office Chair,Furniture,Rawalpindi,7,182.55,1277.85,CUST0222
ORD0782,2025-09-03,Headphones,Electronics,Islamabad,40,79.85,3194.0,CUST0208
ORD0783,2025-09-04,Office Chair,Furniture,Abbottabad,5,182.76,913.8,CUST0185
ORD0784,2025-09-13,Office Chair,Furniture,Lahore,6,171.1,1026.6,CUST0076
ORD0785,2025-09-12,Laptop,Electronics,Rawalpindi,3,908.67,2726.01,CUST0190
ORD0786,2025-10-14,Keyboard,Accessories,Abbottabad,1,40.73,40.73,CUST0213
ORD0787,2025-01-13,Notebook,Stationery,Rawalpindi,4,7.6,30.4,CUST0127
ORD0788,2025-07-24,Notebook,Stationery,Peshawar,2,7.29,14.58,CUST0273
ORD0789,2025-08-07,Backpack,Bags,Rawalpindi,2,52.11,104.22,CUST0279
ORD0790,2025-07-06,Backpack,Bags,Rawalpindi,3,52.12,156.36,CUST0229
ORD0791,2025-09-29,Laptop,Electronics,Islamabad,4,894.3,3577.2,CUST0246
ORD0792,2025-12-25,Smartphone,Electronics,Rawalpindi,7,560.66,3924.62,CUST0096
ORD0793,2025-12-04,Smartphone,Electronics,Rawalpindi,5,572.89,2864.45,CUST0171
ORD0794,2025-02-24,Mouse,Accessories,Peshawar,6,23.52,141.12,CUST0116
ORD0795,2025-02-22,Water Bottle,Lifestyle,Karachi,4,20.04,80.16,CUST0137
ORD0796,2025-08-15,Office Chair,Furniture,Lahore,7,167.78,1174.46,CUST0098
ORD0797,2025-08-25,Water Bottle,Lifestyle,Abbottabad,7,19.86,139.02,CUST0072
ORD0798,2025-07-09,Laptop,Electronics,Lahore,3,901.25,2703.75,CUST0139
ORD0799,2025-08-09,Desk,Furniture,Rawalpindi,3,226.67,680.01,CUST0056
ORD0800,2025-07-11,Office Chair,Furniture,,6,164.38,986.28,CUST0200
ORD0801,2025-05-19,Water Bottle,Lifestyle,Peshawar,1,18.94,18.94,CUST0149
ORD0802,2025-12-05,Headphones,Electronics,Karachi,2,82.69,165.38,CUST0273
ORD0803,2025-01-28,Office Chair,Furniture,Islamabad,3,168.92,506.76,CUST0038
ORD0804,2025-03-09,Desk,Furniture,Abbottabad,5,236.93,1184.65,CUST0218
ORD0805,2025-09-26,Laptop,Electronics,Karachi,3,822.76,2468.28,CUST0058
ORD0806,2025-07-07,Laptop,Electronics,Abbottabad,1,823.97,823.97,CUST0083
ORD0807,2025-12-26,Notebook,Stationery,Lahore,4,7.74,30.96,CUST0284
ORD0808,2025-10-23,Laptop,Electronics,Peshawar,2,823.38,1646.76,CUST0208
ORD0809,2025-05-17,Smartphone,Electronics,Karachi,4,516.83,2067.32,CUST0287
ORD0810,2025-01-25,Backpack,Bags,Islamabad,7,60.15,421.05,CUST0067
ORD0811,2025-03-14,Notebook,Stationery,Islamabad,6,7.3,43.8,CUST0010
ORD0812,2025-07-14,Headphones,Electronics,Islamabad,3,76.71,230.13,CUST0283
ORD0813,2025-04-15,Laptop,Electronics,Rawalpindi,7,843.61,5905.27,CUST0044
ORD0814,2025-12-17,Notebook,Stationery,Islamabad,7,7.84,54.88,CUST0140
ORD0815,2025-07-02,Desk,Furniture,Peshawar,4,211.81,847.24,CUST0246
ORD0816,2025-05-29,Water Bottle,Lifestyle,Peshawar,2,18.74,37.48,CUST0116
ORD0817,2025-10-21,Office Chair,Furniture,Rawalpindi,5,188.46,942.3,CUST0143
ORD0818,2025-10-29,Notebook,Stationery,Peshawar,2,7.42,14.84,CUST0277
ORD0819,2025-03-11,Backpack,Bags,Peshawar,1,53.79,53.79,CUST0112
ORD0820,2025-05-29,Desk,Furniture,Karachi,4,223.58,894.32,CUST0227
ORD0821,2025-02-09,Office Chair,Furniture,Islamabad,7,187.19,1310.33,CUST0138
ORD0822,2025-07-22,Water Bottle,Lifestyle,Rawalpindi,4,18.04,72.16,CUST0192
ORD0823,2025-11-07,Mouse,Accessories,Rawalpindi,2,25.38,50.76,
ORD0824,2025-02-28,Office Chair,Furniture,Islamabad,5,170.15,850.75,CUST0188
ORD0825,2025-04-18,Headphones,Electronics,Karachi,6,85.82,514.92,CUST0090
ORD0826,2025-08-08,Backpack,Bags,Islamabad,7,55.67,389.69,CUST0094
ORD0827,2025-07-03,Water Bottle,Lifestyle,Islamabad,7,21.88,153.16,CUST0247
ORD0828,2025-10-05,Keyboard,Accessories,Rawalpindi,1,46.73,46.73,CUST0111
ORD0829,2025-07-01,Laptop,Electronics,Islamabad,1,788.44,788.44,CUST0209
ORD0830,2025-07-27,Office Chair,Furniture,Abbottabad,6,194.25,1165.5,CUST0175
ORD0831,2025-05-21,Laptop,Electronics,Peshawar,1,859.74,859.74,CUST0166
ORD0832,2025-06-12,Laptop,Electronics,Abbottabad,6,920.19,5521.14,CUST0014
ORD0833,2025-10-10,Backpack,Bags,Rawalpindi,5,55.84,279.2,CUST0241
ORD0834,2025-07-16,Mouse,Accessories,Abbottabad,3,22.58,67.74,CUST0058
ORD0835,2025-01-26,Laptop,Electronics,Rawalpindi,7,855.37,5987.59,CUST0020
ORD0836,2025-08-30,Office Chair,Furniture,Islamabad,6,185.55,1113.3,CUST0273
ORD0837,2025-02-13,Water Bottle,Lifestyle,Lahore,6,21.38,128.28,CUST0063
ORD0838,2025-04-10,Headphones,Electronics,Lahore,1,82.37,82.37,CUST0122
ORD0839,2025-11-23,Backpack,Bags,Lahore,5,54.32,271.6,CUST0050
ORD0840,2025-05-21,Laptop,Electronics,Abbottabad,3,825.33,2475.99,CUST0128
ORD0841,2025-11-20,Mouse,Accessories,Lahore,7,24.48,171.36,CUST0208
ORD0842,2025-12-18,Keyboard,Accessories,Rawalpindi,5,42.48,212.4,CUST0194
ORD0843,2025-09-28,Headphones,Electronics,Lahore,6,77.08,462.48,CUST0159
ORD0844,2025-09-21,Water Bottle,Lifestyle,Karachi,7,18.88,132.16,CUST0103
ORD0845,2025-10-13,Notebook,Stationery,Islamabad,5,8.21,41.05,CUST0230
ORD0846,2025-08-09,Smartphone,Electronics,Karachi,2,569.52,1139.04,CUST0098
ORD0847,2025-05-02,Desk,Furniture,Rawalpindi,5,198.35,991.75,CUST0108
ORD0848,2025-10-15,Keyboard,Accessories,Islamabad,5,48.74,243.7,CUST0146
ORD0849,2025-08-17,Backpack,Bags,Islamabad,2,55.16,110.32,CUST0212
ORD0850,2025-04-16,Office Chair,Furniture,Lahore,3,182.14,546.42,CUST0299
ORD0851,2025-12-03,Laptop,Electronics,Peshawar,4,820.14,3280.56,CUST0214
ORD0852,2025-07-12,Backpack,Bags,Karachi,6,54.35,326.1,CUST0150
ORD0853,2025-01-03,Desk,Furniture,Peshawar,3,217.99,653.97,CUST0076
ORD0854,2025-04-23,Desk,Furniture,Lahore,6,228.27,1369.62,CUST0233
ORD0855,2025-05-05,Water Bottle,Lifestyle,Rawalpindi,7,18.26,127.82,CUST0047
ORD0856,2025-08-25,Keyboard,Accessories,Peshawar,7,44.25,309.75,CUST0074
ORD0857,2025-04-04,Notebook,Stationery,Peshawar,1,8.3,8.3,CUST0025
ORD0858,2025-09-23,Headphones,Electronics,Lahore,4,77.37,309.48,CUST0011
ORD0859,2025-07-28,Mouse,Accessories,Abbottabad,5,27.24,136.2,CUST0064
ORD0860,2025-02-23,Smartphone,Electronics,Lahore,4,498.95,1995.8,CUST0272
ORD0861,2025-07-06,Laptop,Electronics,Islamabad,3,831.79,2495.37,CUST0144
ORD0862,2025-08-27,Office Chair,Furniture,Islamabad,1,190.35,190.35,CUST0076
ORD0863,2025-11-11,Keyboard,Accessories,Lahore,7,40.56,283.92,CUST0283
ORD0864,2025-03-04,Backpack,Bags,Karachi,7,50.95,356.65,CUST0012
ORD0865,2025-10-19,Laptop,Electronics,Rawalpindi,7,803.13,5621.91,CUST0008
ORD0866,2025-10-11,Mouse,Accessories,Abbottabad,2,22.98,45.96,CUST0175
ORD0867,2025-09-27,Mouse,Accessories,Islamabad,6,23.9,143.4,CUST0071
ORD0868,2025-10-12,Keyboard,Accessories,Lahore,4,47.33,189.32,CUST0228
ORD0869,2025-01-21,Keyboard,Accessories,Rawalpindi,3,42.45,127.35,CUST0027
ORD0870,2025-10-08,Desk,Furniture,Abbottabad,4,222.09,888.36,CUST0164
ORD0871,2025-05-26,Smartphone,Electronics,Rawalpindi,6,508.81,3052.86,CUST0030
ORD0872,2025-11-14,Headphones,Electronics,Abbottabad,7,84.85,593.95,CUST0221
ORD0873,2025-11-25,Keyboard,Accessories,Lahore,6,43.54,261.24,CUST0038
ORD0874,2025-05-28,Office Chair,Furniture,Peshawar,4,186.21,744.84,CUST0288
ORD0875,2025-12-09,Keyboard,Accessories,Abbottabad,2,44.07,88.14,CUST0075
ORD0876,2025-10-27,Mouse,Accessories,Islamabad,6,25.86,155.16,CUST0077
ORD0877,2025-05-15,Notebook,Stationery,Karachi,1,7.45,7.45,CUST0147
ORD0878,2025-06-12,Notebook,Stationery,Peshawar,6,7.76,46.56,CUST0189
ORD0879,2025-11-18,Headphones,Electronics,Lahore,7,79.48,556.36,CUST0138
ORD0880,2025-09-30,Smartphone,Electronics,Abbottabad,2,531.33,1062.66,CUST0245
ORD0881,2025-12-07,Backpack,Bags,Karachi,1,50.92,50.92,CUST0095
ORD0882,2025-11-17,Laptop,Electronics,Karachi,1,848.68,848.68,CUST0181
ORD0883,2025-10-07,Notebook,Stationery,Karachi,7,7.6,53.2,CUST0108
ORD0884,2025-11-02,Headphones,Electronics,Lahore,2,76.61,153.22,CUST0195
ORD0885,2025-07-01,Headphones,Electronics,Islamabad,2,86.23,172.46,CUST0144
ORD0886,2025-03-25,Smartphone,Electronics,Abbottabad,4,495.15,1980.6,CUST0284
ORD0887,2025-10-25,Water Bottle,Lifestyle,Peshawar,5,19.86,99.3,CUST0042
ORD0888,2025-01-22,Mouse,Accessories,Peshawar,6,23.15,138.9,CUST0242
ORD0889,2025-03-30,Water Bottle,Lifestyle,Islamabad,2,18.73,37.46,CUST0012
ORD0890,2025-07-20,Backpack,Bags,Islamabad,1,54.62,54.62,CUST0226
ORD0891,2025-11-17,Keyboard,Accessories,Lahore,7,46.18,323.26,CUST0124
ORD0892,2025-06-08,Keyboard,Accessories,Peshawar,6,43.16,258.96,CUST0078
ORD0893,2025-04-11,Smartphone,Electronics,Karachi,5,583.66,2918.3,CUST0125
ORD0894,2025-11-30,Desk,Furniture,Rawalpindi,5,201.05,1005.25,CUST0146
ORD0895,2025-11-10,Backpack,Bags,Karachi,6,58.3,349.8,CUST0150
ORD0896,2025-01-22,Backpack,Bags,Abbottabad,6,57.36,344.16,CUST0127
ORD0897,2025-06-13,Keyboard,Accessories,Karachi,1,43.27,43.27,CUST0018
ORD0898,2025-12-31,Office Chair,Furniture,Lahore,3,171.13,513.39,CUST0187
ORD0899,2025-08-31,Mouse,Accessories,Abbottabad,4,24.13,96.52,CUST0231
ORD0900,2025-03-28,Office Chair,Furniture,Abbottabad,4,173.65,694.6,CUST0199
ORD0901,2025-02-13,Laptop,Electronics,Islamabad,1,843.31,843.31,CUST0261
ORD0902,2025-07-25,Keyboard,Accessories,Lahore,7,47.06,329.42,CUST0245
ORD0903,2025-04-20,Headphones,Electronics,Abbottabad,1,80.87,80.87,CUST0190
ORD0904,2025-10-18,Desk,Furniture,Rawalpindi,5,240.14,1200.7,CUST0201
ORD0905,2025-10-05,Office Chair,Furniture,Islamabad,7,181.76,1272.32,CUST0219
ORD0906,2025-12-09,Water Bottle,Lifestyle,Lahore,7,19.92,139.44,CUST0054
ORD0907,2025-08-06,Backpack,Bags,Lahore,3,55.35,166.05,CUST0020
ORD0908,2025-04-21,Headphones,Electronics,Peshawar,1,77.12,77.12,CUST0194
ORD0909,2025-04-22,Keyboard,Accessories,Lahore,6,45.83,274.98,CUST0161
ORD0910,2025-12-30,Headphones,Electronics,Karachi,4,74.05,296.2,CUST0212
ORD0911,2025-08-31,Keyboard,Accessories,Abbottabad,1,47.74,47.74,CUST0275
